date,state,percentile,variable,income
2024-01-01,Johor,71,mean,10730.0
2024-01-01,Johor,71,median,10731.0
2024-01-01,Johor,71,minimum,10653.0
2024-01-01,Johor,71,maximum,10803.0
2024-01-01,Johor,72,mean,10899.0
2024-01-01,Johor,72,median,10909.0
2024-01-01,Johor,72,minimum,10805.0
2024-01-01,Johor,72,maximum,10972.0
2024-01-01,Johor,73,mean,11065.0
2024-01-01,Johor,73,median,11072.0
2024-01-01,Johor,73,minimum,10976.0
2024-01-01,Johor,73,maximum,11187.0
2024-01-01,Johor,74,mean,11303.0
2024-01-01,Johor,74,median,11314.0
2024-01-01,Johor,74,minimum,11188.0
2024-01-01,Johor,74,maximum,11420.0
2024-01-01,Johor,75,mean,12058.0
2024-01-01,Johor,75,median,12106.0
2024-01-01,Johor,75,minimum,11421.0
2024-01-01,Johor,75,maximum,12639.0
2024-01-01,Johor,76,mean,12735.0
2024-01-01,Johor,76,median,12734.0
2024-01-01,Johor,76,minimum,12640.0
2024-01-01,Johor,76,maximum,12813.0
2024-01-01,Johor,77,mean,12924.0
2024-01-01,Johor,77,median,12918.0
2024-01-01,Johor,77,minimum,12814.0
2024-01-01,Johor,77,maximum,13034.0
2024-01-01,Johor,78,mean,13118.0
2024-01-01,Johor,78,median,13113.0
2024-01-01,Johor,78,minimum,13037.0
2024-01-01,Johor,78,maximum,13199.0
2024-01-01,Johor,79,mean,13277.0
2024-01-01,Johor,79,median,13274.0
2024-01-01,Johor,79,minimum,13202.0
2024-01-01,Johor,79,maximum,13358.0
2024-01-01,Johor,80,mean,13456.0
2024-01-01,Johor,80,median,13460.0
2024-01-01,Johor,80,minimum,13367.0
2024-01-01,Johor,80,maximum,13563.0
2024-01-01,Johor,81,mean,13636.0
2024-01-01,Johor,81,median,13630.0
2024-01-01,Johor,81,minimum,13567.0
2024-01-01,Johor,81,maximum,13738.0
2024-01-01,Johor,82,mean,13825.0
2024-01-01,Johor,82,median,13826.0
2024-01-01,Johor,82,minimum,13741.0
2024-01-01,Johor,82,maximum,13919.0
2024-01-01,Johor,83,mean,14027.0
2024-01-01,Johor,83,median,14015.0
2024-01-01,Johor,83,minimum,13928.0
2024-01-01,Johor,83,maximum,14133.0
2024-01-01,Johor,84,mean,14233.0
2024-01-01,Johor,84,median,14225.0
2024-01-01,Johor,84,minimum,14134.0
2024-01-01,Johor,84,maximum,14320.0
2024-01-01,Johor,85,mean,14461.0
2024-01-01,Johor,85,median,14463.0
2024-01-01,Johor,85,minimum,14326.0
2024-01-01,Johor,85,maximum,14590.0
2024-01-01,Johor,86,mean,14734.0
2024-01-01,Johor,86,median,14717.0
2024-01-01,Johor,86,minimum,14590.0
2024-01-01,Johor,86,maximum,14873.0
2024-01-01,Johor,87,mean,15015.0
2024-01-01,Johor,87,median,14999.0
2024-01-01,Johor,87,minimum,14881.0
2024-01-01,Johor,87,maximum,15228.0
2024-01-01,Johor,88,mean,15503.0
2024-01-01,Johor,88,median,15510.0
2024-01-01,Johor,88,minimum,15230.0
2024-01-01,Johor,88,maximum,15694.0
2024-01-01,Johor,89,mean,15975.0
2024-01-01,Johor,89,median,15986.0
2024-01-01,Johor,89,minimum,15726.0
2024-01-01,Johor,89,maximum,16235.0
2024-01-01,Johor,90,mean,16510.0
2024-01-01,Johor,90,median,16517.0
2024-01-01,Johor,90,minimum,16269.0
2024-01-01,Johor,90,maximum,16734.0
2024-01-01,Johor,91,mean,16956.0
2024-01-01,Johor,91,median,16938.0
2024-01-01,Johor,91,minimum,16735.0
2024-01-01,Johor,91,maximum,17187.0
2024-01-01,Johor,92,mean,17542.0
2024-01-01,Johor,92,median,17541.0
2024-01-01,Johor,92,minimum,17189.0
2024-01-01,Johor,92,maximum,17858.0
2024-01-01,Johor,93,mean,18309.0
2024-01-01,Johor,93,median,18323.0
2024-01-01,Johor,93,minimum,17865.0
2024-01-01,Johor,93,maximum,18858.0
2024-01-01,Johor,94,mean,19302.0
2024-01-01,Johor,94,median,19332.0
2024-01-01,Johor,94,minimum,18903.0
2024-01-01,Johor,94,maximum,19680.0
2024-01-01,Johor,95,mean,20450.0
2024-01-01,Johor,95,median,20561.0
2024-01-01,Johor,95,minimum,19738.0
2024-01-01,Johor,95,maximum,21159.0
2024-01-01,Johor,96,mean,21909.0
2024-01-01,Johor,96,median,21823.0
2024-01-01,Johor,96,minimum,21191.0
2024-01-01,Johor,96,maximum,22952.0
2024-01-01,Johor,97,mean,24222.0
2024-01-01,Johor,97,median,24219.0
2024-01-01,Johor,97,minimum,22987.0
2024-01-01,Johor,97,maximum,25508.0
2024-01-01,Johor,98,mean,26910.0
2024-01-01,Johor,98,median,26869.0
2024-01-01,Johor,98,minimum,25519.0
2024-01-01,Johor,98,maximum,29390.0
2024-01-01,Johor,99,mean,32971.0
2024-01-01,Johor,99,median,32066.0
2024-01-01,Johor,99,minimum,29564.0
2024-01-01,Johor,99,maximum,37762.0
2024-01-01,Johor,100,mean,50560.0
2024-01-01,Johor,100,median,44174.0
2024-01-01,Johor,100,minimum,38157.0
2024-01-01,Johor,100,maximum,
2024-01-01,Kedah,1,mean,1172.0
2024-01-01,Kedah,1,median,1178.0
2024-01-01,Kedah,1,minimum,
2024-01-01,Kedah,1,maximum,1298.0
2024-01-01,Kedah,2,mean,1398.0
2024-01-01,Kedah,2,median,1414.0
2024-01-01,Kedah,2,minimum,1301.0
2024-01-01,Kedah,2,maximum,1461.0
2024-01-01,Kedah,3,mean,1508.0
2024-01-01,Kedah,3,median,1504.0
2024-01-01,Kedah,3,minimum,1461.0
2024-01-01,Kedah,3,maximum,1566.0
2024-01-01,Kedah,4,mean,1603.0
2024-01-01,Kedah,4,median,1595.0
2024-01-01,Kedah,4,minimum,1568.0
2024-01-01,Kedah,4,maximum,1652.0
2024-01-01,Kedah,5,mean,1688.0
2024-01-01,Kedah,5,median,1690.0
2024-01-01,Kedah,5,minimum,1655.0
2024-01-01,Kedah,5,maximum,1729.0
2024-01-01,Kedah,6,mean,1775.0
2024-01-01,Kedah,6,median,1776.0
2024-01-01,Kedah,6,minimum,1733.0
2024-01-01,Kedah,6,maximum,1807.0
2024-01-01,Kedah,7,mean,1853.0
